exposed,aerial
exposition,allegorization
expositive,allegorizing
expositor,Boanerges
expostulate,admonish
exposure,ASA exposure index
expound,account for
express,Amtrak
expression,Christophany
expressionism,abstractionism
expressionless,Olympian
expressive,Christophanic
expressly,absolutely
expressway,Autobahn
expropriate,accroach
expulsion,banishment
expunge,KO
expunged,SOL
expurgate,abbreviate
exquisite,Beau Brummel
exquisitely,abundantly
extant,actual
extemporaneous,ad lib
extemporize,ad-lib
extend,abide
extended,accelerated
extension,L
extensive,Gargantuan
extent,acreage
extenuate,abate
extenuating,altering
exterior,airscape
exteriority,cursoriness
exterminate,abate
extermination,abolishment
exterminator,Cain
external,alien
externals,apparent character
exterrestrial,alien
extinct,SOL
extinction,abolishment
extinguish,KO
extinguisher,Foamite
extirpate,abate
extol,acclaim
extort,abstract
extortion,armed robbery
extortionate,all-devouring
extra,above
extract,abate
extraction,affiliation
extradite,assign
extradition,banishment
extramundane,Elysian
extramural,academic
extraneous,accidental
extraordinarily,abundantly
extraordinary,abnormal
extrapolated,approaching
extrapolation,accession
extraterrestrial,Elysian
extravagance,abandon
extravagant,Babylonian
extravagantly,abominably
extravaganza,Grand Guignol
extreme unction,baptism
extreme,Draconian
extremely,a bit
extremism,Fabianism
extremist,Bolshevik
extremity,Thule
extricate,avulse
extrication,avulsion
extrinsic,acquired
extrinsicality,alienage
extroversion,accessibility
extroverted,accessible
extrude,arise
extrusion,bas-relief
exuberance,abandon
exuberant,ablaze
exude,bleed
exult,be proud of
exultant,bursting with happiness
exurb,Stadt
eye opener,Mickey
eye opening,amazing
eye,ocular cavity
eyeball to eyeball,adversative
eyeball,baby blues
eyeful,beaut
eyeglass,Polaroid glasses
eyelet,air hole
eyesight,clear sight
eyesore,baboon
eyestrain,brain fag
eyewash,adulation
eyewitness,TV-viewer
fab,OK
Fabian,Fabian socialist
fable,Marchen
fabled,acclaimed
fabric,Aralac
fabricate,assemble
fabricated,assembled
fabrication,anatomy
fabulous,a bit much
facade,acting
face down,brazen out
face lift,furbish
face to face,aboveboard
face up to,affront
face value,account
face,visage
facet,angle
facetious,Attic
facetiousness,brilliance
facia,anteriority
facile,Mickey Mouse
facilitate,act for
facilities,accommodation
facility,WC
facing,across
facsimile,Doppelganger
fact finding,analytic
fact,item of knowledge
faction,American Party
factious,aggressive
factitious,affected
factor,Altmann theory
factory,armory
facts,account
factual,absolute
faculty,ability
fad,best seller
faddish,changeable
faddist,addict
fade in,appear
fade out,FCC
fade,abate
faded,achromatic
fading,achromatization
faerie,Agapemone
fag end,Thule
fag,auntie
fagged,all in
faggot,auntie
fagot,backlog
fail,abandon
failed,abortive
failing,abortive
failure,Grand Guignol
fain,aching for
faint praise,belittling
faint,KO
faint-hearted,afraid
fainthearted,abulic
fair game,a leg up
fair shake,Tweedledum and Tweedledee
fair spoken,adulatory
fair to middling,betwixt and between
fair trade,appraise
fair weather,Saturnia regna
fair,Christian
fairly,a bit
fairness,achroma
fairway,Astroturf
fairy godmother,Maecenas
fairy tale,Marchen
fairy,Ariel
fairyland,Agapemone
fait accompli,accomplished fact
faith,Weltanschauung
faithful servant,apple-polisher
faithful,Christian
faithfully,absolutely
faithless,Machiavellian
faithworthy,calculable
fake up,bat out
fake,act
fakery,acting
fakir,Albigensian
falcate,Cynthian
falderal,a continental
fall away,abate
fall back,avoid
fall behind,back
fall flat,bomb
fall for,and sinker
fall from grace,apostasy
fall guy,also-ran
fall in with,accommodate
fall in,break down
fall into,accept
fall off,abate
fall out,agree to disagree
fall short,be disappointing
fall through,break down
fall to pieces,ablate
fall to,accept
fall upon,alight upon
fall,Niagara
fallacious,Albigensian
fallacy,Albigensianism
fallback,avoidance
fallen angel,backslider
fallen,Adamic
fallible,adulterated
falling out,alienation
falling sickness,Jacksonian epilepsy
falling,cascading
fallout shelter,A-blast
fallout,A-blast
fallow,acarpous
false front,acting
false modesty,Quakerishness
false move,balk
false show,Prospero
false step,balk
false witness,Ananias
false,Barmecidal
falsehearted,Machiavellian
falsehood,blague
falsely,amiss
falseness,Machiavellianism
falsetto,alto
falsification,abstractionism
falsified,affected
falsify,alter
falsity,Punic faith
falter,Bebung
faltering,ambling
fame,PR
familiar,Bohemian
familiarity,Bohemianism
familiarize,acclimate
family planning,contraception
family,relatives
famine,absence
famished,bare-handed
famous,acclaimed
famously,abundantly
fan out,aberrate
fan shaped,centrifugal
fan the flame,aggravate
fan,Maecenas
fanatic,Christian
fanatical,agog
fanaticism,agitation
fancied,concocted
fanciful,Gothic
fancy,Amor
fanfare,Aldine
fanfaronade,anniversaries
fang,baby tooth
fanged,bicuspid
Fannie Mae,Federal Agency bond
fanny,arse
fantail,brush
fantasize,coin
fantastic,Barmecidal
fantastical,Barmecidal
fantasy,Marchen
far and away,absolutely
far and wide,abroad
far cry,aphelion
far flung,a mile long
far gone,absorbed in
far out,Bohemian
far reaching,a mile long
far,abase
faraway,absent
farce,Atticism
farcer,choreographer
farcical,absurd
fare well,advance
fare,admission
farewell,Godspeed
farina,air pollution
farinaceous,botanic
farm machinery,all-crop harvester
farm out,charter
farm,agricultural land
farmer,Bauer
farmhand,Bauer
farming,agrarian
farmland,agricultural region
farmstead,arable land
farseeing,Argus-eyed
farsighted,Argus-eyed
fart,SOB
farther,above
farthest,boundary
farthing,a continental
fasces,armory
fascia,Mystik tape
fascinate,absorb
fascinated,agape
fascinating,Circean
fascination,admiration
fascism,Jim Crow
fascist,absolute
fashion plate,Beau Brummel
fashion,MO
fashionable,Beau Brummel
fast and loose,adrift
fast food,board
fast,Barmecidal feast
fastball,bowl
fasten upon,account for
fasten,address
fastened,aground
fastener,adhesive
fasthold,acropolis
fastidious,accurate
fasting,Albigensianism
fat back,bacon
fat cat,Daddy Warbucks
fat of the land,Easy Street
fat,Boeotian
fata morgana,autoluminescence
fatal,accidental
fatality,Friday
fate,Friday
fated,appointed
fateful,acute
Fates,Atropos
fathead,addlebrain
Father Time,Cronus
Father,Ambrose of Milan
father,dad
fatherhood,affiliation
fatherless,abandoned
fatherly,affectionate
fathom,absorb
fathomable,appraisable
fatigue,abatement
fatigued,all in
fatigues,apparel
fatiguing,boresome
fatten,acculturate
fatty,adipose
fatuity,absurdity
fatuous,absurd
faucet,ball cock
fault,aberrancy
fault-finding,captious
faultfinding,Jeremianic
faultless,OK
faulty,aberrant
faun,Cailleac
fauna,Animalia
faux pas,blooper
favor with,accommodate with
favor,prefer
favorable,accommodating
favorably,accordantly
favored,accepted
favoring,advantageous
favorite,accepted
favoritism,bent
fawn upon,act up to
fawn,Cape elk
fawning,abject
fay,Ariel
faze,abash
FBI,AEC
fealty,acquiescence
fear inspiring,abusive
fear,terror
fearful,aflutter
fearless,assured
fearsome,alarming
feasibility,achievability
feasible,achievable
feast,High Holiday
feat,accomplished fact
feather bed,blubber
feather,a continental
featherbedding,bedizenment
featherbrained,birdbrained
feathered,adorned
featheredge,bank
feathers,apparel
featherweight,Chinese boxer
feathery,airy
featly,ably
feature,3-D
featureless,abstract
features,air
febrile,ablaze
fecal,bad
feces,BM
feckless,aimless
feculence,BM
fecund,abundant
fecundate,cross-fertilize
fed up,allayed
fed,Bow Street runner
Federal,Bow Street runner
federal,G-man
federalese,Varietyese
federalism,Nazism
federalist,absolute
federalistic,absolute
federalize,affiliate
federate,act in concert
federated,affiliate
federation,Anschluss
fee position,adverse possession
fee simple,adverse possession
fee,Trinkgeld
feeble,abulic
feeble-minded,boneheaded
feed on,batten on
feed,abet
feedback,birdies
feeder,Brillat-Savarin
feel for,ache
feel,abide
feeler,advance
feeling for,a thing for
feeling out,acid test
feeling,action
feign,act
feigned,affected
feint,acting
feisty,bearish
felicitous,Ciceronian
felicity,Atticism
feline,Cheshire cat
fell,Draconian
fellow feeling,accord
fellow traveler,Bolshevik
fellow,Adamite
fellowman,acquaintance
fellowship,accord
felon,Judas
felonious,actionable
felony,atrocity
felt,cloth
female organs,bag
female,distaff
feminine,affected
femininity,distaff side
femme fatale,Aspasia
fence in,beleaguer
fence,abatis
fencing,bickering
fend off,anticipate
fend,anticipate
fender,aegis
fenestra,aperture
feral,Draconian
ferment,acetification
fermentation,acescence
fern,Calamites
ferocious,Draconian
ferociously,atrociously
ferocity,aggression
ferret out,ascertain
ferret,Argus
ferry,access
ferryman,bargee
fertile,abounding
fertility god,Ashtoreth
fertility,abundance
fertilize,backset
fervent,abandoned
fervently,ardently
fervid,abandoned
fervidly,ardently
fervor,Amor
festal,comfortable
fester,abscess
festering,abscess
festival,Mardi Gras
festive occasion,Mardi Gras
festive,blithe
festivity,Kaffeeklatsch
festoon,arc
festooned,adorned
fetal,abecedarian
fetch up,accomplish
fetch,Doppelganger
fetching,Circean
fete,Mardi Gras
fetid,abhorrent
fetish,Baal
fetishism,Druidism
fetlock,arch
fetter,Oregon boat
feud,acrimony
feudal system,absolute monarchy
feudal,absolute
feudalism,Nazism
fever,abscess
feverish,ablaze
few,cursory
fey,abnormal
fiasco,abortion
fiat,appointment
fib,be untruthful
fiber,Aralac
fibre,cast
fibrillation,abscess
fibrous,capillary
fickle,adrift
fiction,Marchen
fictional,allegoric
fictionalize,allegorize
fictitious,affected
fiddle faddle,absurdity
fiddle,A string
fidelity,abandon
fidget,chafe
fidgets,agitation
fidgety,agitated
fiducial,balanced
fiduciary,believable
fief,copyhold
fiefdom,adverse possession
field day,Highland games
field,area
fiend,Apollyon
fiendish,Draconian
fierce,Draconian
fiery,Titian
fiesta,Mardi Gras
fife,English horn
fifth column,Judas-like
fifth columnist,Trojan horse
fifth,consecutive intervals
fig out,adorn
fig,fruit
fight shy,avoid
fight,Olympic games
fighter,Chinese boxer
fighting man,Amazon
fighting,Chinese boxing
figment of the imagination,apparition
figment,apparition
figmental,concocted
figural,algorismic
figuration,Platonic form
figurative,adorned
figure of speech,adornment
figure out,add
figure,person
figured,adorned
figurehead,Charlie McCarthy
figurer,abacist
figurine,bust
filamentary,bristlelike
filch,abstract
file away,abate
file,Indian file
filed,assorted
filial,adoring
filiation,Indian file
filibuster,address
filigree,arabesque
filing card,bulletin board
filing clerk,accountant
filing,ablation
filings,afterglow
fill in,accomplish
fill out,abide by
fill the bill,advance
fill up,accommodate
fill,abide by
filled,SRO
filler,IC analysis
fillet,Mystik tape
filling,battology
fillip,animate
filly,Houyhnhnm
film,3-D
filmy,attenuate
filter in,absorb
filter,bleed
filtering,bolting
filth,Rabelaisianism
filthy,Fescennine
filtration,bolting
fin,Australian crawl
finagle,angle
finagler,Machiavellian
final stroke,KO
final,absolute
finale,Z
finality,Z
finalize,KO
finally,absolutely
finance,accounting
financer,Maecenas
finances,Lombard Street
financier,Wall Streeter
financing,backing
find out,answer
find,accommodate
finding,accomplishment
fine and dandy,OK
fine arts,abstract art
fine drawn,airy
fine fettle,anality
fine grained,attenuate
fine kettle of fish,bind
fine print,boundary condition
fine spoken,adulatory
fine writing,adornment
fine,Babylonian
finer,a cut above
finery,Sunday best
finespun,airy
finesse,Italian hand
finger bowl,aquamanile
finger painting,acrylic painting
finger,digit
fingerboard,A string
fingering,cantando
fingernails,claws
fingerprint,boss
fini,SOL
finicky,accurate
finis,Z
finish,Atticism
finished,Attic
finisher,KO
finishing,ablation
finite,Adamite
finitude,caducity
fink,bear witness against
fiord,arm
fire bell,Klaxon
fire eater,Mafioso
fire escape,back stairs
fire extinguisher,Foamite
fire hydrant,Foamite
fire tactics,aerial tactics
fire worship,Druidism
fire,abandon
firearm,automatic
fireball,Jupiter Fulgur
firebrand,Mafioso
firebrick,adobe
firecracker,Klaxon
fired,afire
firedamp,afterdamp
firefly,blink
fireguard,Argus
fireman,baggage man
fireplace,ancestral halls
fireplug,Foamite
firepower,antiaircraft fire
fireproof,airtight
fireside,ancestral halls
firewood,backlog
fireworks,Roman candle
firing line,DMZ
firing,afflatus
firm,Aktiengesellschaft
firmament,Caelus
firmly,adamantly
first class,best
first draft,acid test
first impression,alpha
first move,alpha
first place,acme
first prize,Academy Award
first rate,best
first step,alpha
first string,capital
first thing,ab initio
first,ab initio
first-rate,ace
firsthand,absolute
firth,arm
fish for,address
fish fry,TV dinner
fish out of water,Bohemian
fish story,big talk
fish,swimming animal
fisherman,AB
fishhook,bait
fishing,angling
fishmonger,baker
fishpond,aquarium
fishwife,Xanthippe
fishy,ambiguous
fissile,alienable
fission,ablate
fissure,abysm
fist,arrow
fit in,accord
fit to be tied,enraged
fit,Jacksonian epilepsy
fitful,adrift
fitfully,at haphazard
fitness,Hygeia
fits and starts,ague
fitted,a propos
fitting,a propos
five percenter,Rasputin
five,cast
five-and-ten,boutique
fix on,account for
fix up,accommodate
fix,KO
fixable,ameliorable
fixation,Freudian fixation
fixative,air brush
fixed,abiding
fixer,cobbler
fixings,adjunct
fixture,accession
fizz,assibilate
fizzle out,be disappointing
fizzle,abort
fizzy,beaten
fjord,arm
flabbergast,amaze
flabbergasted,agape
flabby,anemic
flaccid,anemic
flack,advocacy
flag,Dannebrog
flagellate,baste
flagellation,Albigensianism
flagellum,Golgi apparatus
flagging,ambling
flagitious,corrupt
flagrant,abject
flagrantly,abjectly
flagstone,Tarmac
flail,bang
flair,ability
flak,abuse
flake off,be off
flake,aliene
flaky,abnormal
flam,ballot-box stuffing
flambeau,brand
flamboyance,arabesque
flamboyant,Gongoresque
flame up,bake
flame,Amor
flameproof,airtight
flamethrower,automatic
flaming,Gongoresque
flange,bank
flank,Chateaubriand
flannel,ballocks
flap,Bedlam let loose
flapper,Australian crawl
flare up,access
flare,Roman candle
flaring,ablaze
flash in the pan,abortion
flash,Teletype
flashback,commitment to memory
flashing,ablaze
flashy,Gongoresque
flask,calabash
flat out,a outrance
flat,3-D
flatfoot,Dogberry
flatland,alkali flat
flats,alkali flat
flatten,align
flatter,adorn
flatterer,adulator
flattering,abject
flattery,accolade
flatulence,Barnumism
flatulent,bloated
flatware,appliances
flaunt,advertise
flaunting,Gongoresque
flavor,aftertaste
flavorless,dead
flavorsome,appetizing
flaw,aberrancy
flawed,aberrant
flawless,OK
flay,assail
flea bitten,bespangled
flea market,auto show
flea,broad jumper
fleabag,boardinghouse
flection,S-curve
fledge,attain majority
fledgling,Young Turk
flee,abscond
fleece,Leatherette
fleeced,beggared
fleecy,bristly
fleer,Parthian shot
fleet,Naval Construction Battalion
fleeting,abrupt
flesh and blood,agnate
flesh eater,Brillat-Savarin
flesh eating,cannibal
flesh,Adam
fleshly,Adamic
fleshpots,Babylon
fleshy,adipose
fleur-de-lis,achievement
flex,S-curve
flexibility,Renaissance man
flexible,able to adapt
flexuous,adaptable
flexure,S-curve
flick,3-D
flicker,3-D
flickering,ablaze
flier,Amtrak
flight of fancy,autism
flight path,air lane
flight,AWOL
flighty,abnormal
flimflam,balderdash
flimsy,adulterated
flinch,avoid
fling off,articulate
fling,approach
flint,adamant
flinthearted,callous
flinty,Philistine
flip flop,about-face
flip of a coin,accidentality
flip out,anger
flip side,antipode
flip,about-face
flippancy,absentmindedness
flippant,airy
flipped,balmy
flipper,Australian crawl
flirt,Circe
flirtation,adulterous affair
flirtatious,alluring
flit,advance
flitter,beat
flitting,adrift
float,Carling float
floater,Ahasuerus
floating,Australian crawl
flocculent,asperous
flock to,act with
flock together,accompany
flock,a mass of
floe,Dry Ice
flog,baste
flood the market,be prodigal with
flood tide,amplitude
flood,Niagara
flooded,afloat
floodgate,aboideau
floodlight,arc
floor,ground
floored,addled
floorer,Chinese puzzle
flooring,adobe
floorwalker,Big Brother
floozy,Jezebel
